Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2018-03-27,115.57,115.7,113.52,114.27,75618.0,0.0,1.0,115.57,115.7,113.52,114.27,75618.0
2018-03-26,114.68,117.21,114.03,116.0,45641.0,0.0,1.0,114.68,117.21,114.03,116.0,45641.0
2018-03-23,115.81,116.31,113.46,113.59,46335.0,0.0,1.0,115.81,116.31,113.46,113.59,46335.0
2018-03-22,115.76,117.95,115.12,115.52,73497.0,0.0,1.0,115.76,117.95,115.12,115.52,73497.0
2018-03-21,115.24,118.49,114.6,116.87,81309.0,0.0,1.0,115.24,118.49,114.6,116.87,81309.0
2018-03-20,114.57,116.51,114.29,114.91,279397.0,0.0,1.0,114.57,116.51,114.29,114.91,279397.0
2018-03-19,116.53,118.1444,113.26,113.91,177962.0,0.0,1.0,116.53,118.1444,113.26,113.91,177962.0
2018-03-16,113.22,117.44,113.22,116.65,221223.0,0.0,1.0,113.22,117.44,113.22,116.65,221223.0
2018-03-15,113.8,115.7611,112.915,113.46,257542.0,0.0,1.0,113.8,115.7611,112.915,113.46,257542.0
2018-03-14,114.95,116.5,113.04,113.81,237577.0,0.0,1.0,114.95,116.5,113.04,113.81,237577.0
2018-03-13,116.43,117.2,114.12,115.0,133709.0,0.0,1.0,116.43,117.2,114.12,115.0,133709.0
2018-03-12,116.44,117.36,112.89,115.93,103213.0,0.0,1.0,116.44,117.36,112.89,115.93,103213.0
2018-03-09,116.64,117.44,115.3,116.43,75909.0,0.0,1.0,116.64,117.44,115.3,116.43,75909.0
2018-03-08,116.68,116.94,115.16,116.14,74646.0,0.0,1.0,116.68,116.94,115.16,116.14,74646.0
2018-03-07,114.2,116.97,113.6,116.48,67455.0,0.0,1.0,114.2,116.97,113.6,116.48,67455.0
2018-03-06,113.42,116.94,113.071,115.27,85960.0,0.0,1.0,113.42,116.94,113.071,115.27,85960.0
2018-03-05,115.19,118.0,113.04,114.35,116240.0,0.0,1.0,115.19,118.0,113.04,114.35,116240.0
2018-03-02,114.28,116.62,113.11,116.0,58209.0,0.0,1.0,114.28,116.62,113.11,116.0,58209.0
2018-03-01,116.93,118.38,114.56,115.4,38691.0,0.0,1.0,116.93,118.38,114.56,115.4,38691.0
2018-02-28,119.12,119.7,116.66,116.9,47350.0,0.0,1.0,119.12,119.7,116.66,116.9,47350.0
