Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2018-03-27,45.7,45.75,44.25,44.5,757355.0,0.0,1.0,45.7,45.75,44.25,44.5,757355.0
2018-03-26,44.95,45.35,43.725,45.35,1157507.0,0.0,1.0,44.95,45.35,43.725,45.35,1157507.0
2018-03-23,46.1,46.125,44.15,44.2,623713.0,0.0,1.0,46.1,46.125,44.15,44.2,623713.0
2018-03-22,46.9,47.75,45.6,45.85,805669.0,0.0,1.0,46.9,47.75,45.6,45.85,805669.0
2018-03-21,48.7,49.05,47.95,48.0,970315.0,0.0,1.0,48.7,49.05,47.95,48.0,970315.0
2018-03-20,47.4,49.15,47.4,48.65,2155688.0,0.0,1.0,47.4,49.15,47.4,48.65,2155688.0
2018-03-19,45.45,46.0,44.9,45.65,712320.0,0.0,1.0,45.45,46.0,44.9,45.65,712320.0
2018-03-16,44.8,45.85,44.7,45.7,835212.0,0.0,1.0,44.8,45.85,44.7,45.7,835212.0
2018-03-15,44.75,45.0,44.45,44.8,609024.0,0.0,1.0,44.75,45.0,44.45,44.8,609024.0
2018-03-14,46.0,46.1,44.4,44.65,601122.0,0.0,1.0,46.0,46.1,44.4,44.65,601122.0
2018-03-13,46.5,46.95,45.575,45.7,708431.0,0.0,1.0,46.5,46.95,45.575,45.7,708431.0
2018-03-12,46.65,46.85,46.1,46.2,844922.0,0.0,1.0,46.65,46.85,46.1,46.2,844922.0
2018-03-09,45.5,47.075,45.425,46.7,919172.0,0.0,1.0,45.5,47.075,45.425,46.7,919172.0
2018-03-08,44.35,45.15,44.3,45.1,593126.0,0.0,1.0,44.35,45.15,44.3,45.1,593126.0
2018-03-07,44.25,44.75,43.9,44.35,490943.0,0.0,1.0,44.25,44.75,43.9,44.35,490943.0
2018-03-06,44.35,44.85,43.9,44.8,514833.0,0.0,1.0,44.35,44.85,43.9,44.8,514833.0
2018-03-05,43.4,44.25,43.05,44.0,531647.0,0.0,1.0,43.4,44.25,43.05,44.0,531647.0
2018-03-02,42.35,43.65,41.85,43.5,849299.0,0.0,1.0,42.35,43.65,41.85,43.5,849299.0
2018-03-01,43.8,44.15,42.75,43.15,1038418.0,0.0,1.0,43.8,44.15,42.75,43.15,1038418.0
2018-02-28,45.3,45.3,43.7,43.8,1043568.0,0.0,1.0,45.3,45.3,43.7,43.8,1043568.0
2018-02-27,46.15,46.6,45.15,45.15,699787.0,0.0,1.0,46.15,46.6,45.15,45.15,699787.0
2018-02-26,46.75,46.95,46.0,46.3,760698.0,0.0,1.0,46.75,46.95,46.0,46.3,760698.0
2018-02-23,46.9,47.1,45.95,46.6,669297.0,0.0,1.0,46.9,47.1,45.95,46.6,669297.0
2018-02-22,46.25,46.875,45.95,46.7,1283197.0,0.0,1.0,46.25,46.875,45.95,46.7,1283197.0
2018-02-21,45.1,46.65,45.1,46.15,1216132.0,0.0,1.0,45.1,46.65,45.1,46.15,1216132.0
2018-02-20,44.65,45.45,44.55,45.15,819963.0,0.0,1.0,44.65,45.45,44.55,45.15,819963.0
2018-02-16,44.85,45.5,44.675,45.0,1035313.0,0.0,1.0,44.85,45.5,44.675,45.0,1035313.0
2018-02-15,45.6,45.8,44.35,45.35,774665.0,0.0,1.0,45.6,45.8,44.35,45.35,774665.0
2018-02-14,44.05,45.45,43.9,45.35,728147.0,0.0,1.0,44.05,45.45,43.9,45.35,728147.0
2018-02-13,44.3,44.65,43.8,44.4,988773.0,0.0,1.0,44.3,44.65,43.8,44.4,988773.0
2018-02-12,44.65,45.1,44.05,44.45,944344.0,0.0,1.0,44.65,45.1,44.05,44.45,944344.0
2018-02-09,44.45,44.85,42.9,44.45,1284447.0,0.0,1.0,44.45,44.85,42.9,44.45,1284447.0
2018-02-08,46.5,46.5,43.95,43.95,1523445.0,0.0,1.0,46.5,46.5,43.95,43.95,1523445.0
2018-02-07,47.75,47.8,45.85,46.0,2233317.0,0.0,1.0,47.75,47.8,45.85,46.0,2233317.0
2018-02-06,47.55,49.1,46.75,48.65,1096178.0,0.0,1.0,47.55,49.1,46.75,48.65,1096178.0
2018-02-05,49.5,50.3,47.9,48.35,955913.0,0.0,1.0,49.5,50.3,47.9,48.35,955913.0
2018-02-02,51.85,51.925,49.875,50.0,906321.0,0.0,1.0,51.85,51.925,49.875,50.0,906321.0
2018-02-01,52.2,52.85,51.25,52.45,1384057.0,0.0,1.0,52.2,52.85,51.25,52.45,1384057.0
2018-01-31,53.3,53.3,52.05,52.55,923930.0,0.0,1.0,53.3,53.3,52.05,52.55,923930.0
2018-01-30,53.2,53.6,52.5,53.05,716119.0,0.0,1.0,53.2,53.6,52.5,53.05,716119.0
2018-01-29,54.3,54.9,53.8,53.85,636400.0,0.0,1.0,54.3,54.9,53.8,53.85,636400.0
2018-01-26,54.9,55.15,54.25,54.7,541643.0,0.0,1.0,54.9,55.15,54.25,54.7,541643.0
2018-01-25,55.25,55.65,54.2,54.9,968295.0,0.0,1.0,55.25,55.65,54.2,54.9,968295.0
2018-01-24,54.4,54.7,53.55,54.65,757258.0,0.0,1.0,54.4,54.7,53.55,54.65,757258.0
2018-01-23,55.2,55.375,53.85,53.95,817895.0,0.0,1.0,55.2,55.375,53.85,53.95,817895.0
2018-01-22,55.15,55.65,54.6,55.5,811389.0,0.0,1.0,55.15,55.65,54.6,55.5,811389.0
2018-01-19,54.3,55.35,54.0,55.25,913663.0,0.0,1.0,54.3,55.35,54.0,55.25,913663.0
2018-01-18,53.5,54.35,52.9,54.0,1246151.0,0.0,1.0,53.5,54.35,52.9,54.0,1246151.0
2018-01-17,52.1,52.1,51.35,51.65,340235.0,0.0,1.0,52.1,52.1,51.35,51.65,340235.0
2018-01-16,52.35,52.35,51.3,51.6,408816.0,0.0,1.0,52.35,52.35,51.3,51.6,408816.0
2018-01-12,52.05,52.35,51.75,52.2,527406.0,0.0,1.0,52.05,52.35,51.75,52.2,527406.0
2018-01-11,51.0,51.925,50.8,51.85,392232.0,0.0,1.0,51.0,51.925,50.8,51.85,392232.0
2018-01-10,51.15,51.25,50.55,50.7,283026.0,0.0,1.0,51.15,51.25,50.55,50.7,283026.0
2018-01-09,51.15,51.65,51.1,51.1,306372.0,0.0,1.0,51.15,51.65,51.1,51.1,306372.0
2018-01-08,51.05,51.65,50.85,51.2,327642.0,0.0,1.0,51.05,51.65,50.85,51.2,327642.0
2018-01-05,50.65,51.175,50.15,51.1,320509.0,0.0,1.0,50.65,51.175,50.15,51.1,320509.0
2018-01-04,50.4,51.0,50.05,50.6,706242.0,0.0,1.0,50.4,51.0,50.05,50.6,706242.0
2018-01-03,51.4,51.8,49.75,50.25,852471.0,0.0,1.0,51.4,51.8,49.75,50.25,852471.0
2018-01-02,50.15,51.5,50.05,51.3,1191899.0,0.0,1.0,50.15,51.5,50.05,51.3,1191899.0
2017-12-29,49.1,49.6,48.8,49.15,428742.0,0.0,1.0,49.1,49.6,48.8,49.15,428742.0
2017-12-28,48.95,49.15,48.65,49.05,242102.0,0.0,1.0,48.95,49.15,48.65,49.05,242102.0
2017-12-27,49.1,49.3,48.675,48.9,349883.0,0.0,1.0,49.1,49.3,48.675,48.9,349883.0
2017-12-26,48.7,49.15,48.65,49.05,300216.0,0.0,1.0,48.7,49.15,48.65,49.05,300216.0
2017-12-22,48.8,49.25,48.625,48.8,296132.0,0.0,1.0,48.8,49.25,48.625,48.8,296132.0
2017-12-21,48.95,49.55,48.7,49.15,752450.0,0.0,1.0,48.95,49.55,48.7,49.15,752450.0
2017-12-20,49.0,49.2302,48.6,48.6,655880.0,0.0,1.0,49.0,49.2302,48.6,48.6,655880.0
2017-12-19,48.85,49.15,48.6,48.65,366237.0,0.0,1.0,48.85,49.15,48.6,48.65,366237.0
2017-12-18,48.55,49.25,47.7,48.9,758519.0,0.0,1.0,48.55,49.25,47.7,48.9,758519.0
2017-12-15,48.0,48.4,47.4,47.45,1199539.0,0.0,1.0,48.0,48.4,47.4,47.45,1199539.0
2017-12-14,48.725,48.8,47.45,47.5,670997.0,0.0,1.0,48.725,48.8,47.45,47.5,670997.0
2017-12-13,48.55,49.45,48.45,48.7,365950.0,0.0,1.0,48.55,49.45,48.45,48.7,365950.0
2017-12-12,48.5,48.8,48.1,48.65,561101.0,0.0,1.0,48.5,48.8,48.1,48.65,561101.0
2017-12-11,48.95,49.125,48.35,48.4,317350.0,0.0,1.0,48.95,49.125,48.35,48.4,317350.0
2017-12-08,49.55,49.8,48.85,49.0,460195.0,0.0,1.0,49.55,49.8,48.85,49.0,460195.0
2017-12-07,48.65,49.75,48.65,49.35,837448.0,0.0,1.0,48.65,49.75,48.65,49.35,837448.0
2017-12-06,48.8,49.25,48.75,48.8,469113.0,0.0,1.0,48.8,49.25,48.75,48.8,469113.0
2017-12-05,49.85,49.9,48.4,48.85,734429.0,0.0,1.0,49.85,49.9,48.4,48.85,734429.0
2017-12-04,49.95,52.4,49.95,50.05,1286003.0,0.0,1.0,49.95,52.4,49.95,50.05,1286003.0
2017-12-01,49.8,49.85,47.6,49.2,733388.0,0.0,1.0,49.8,49.85,47.6,49.2,733388.0
2017-11-30,49.65,50.15,49.3,49.9,993331.0,0.0,1.0,49.65,50.15,49.3,49.9,993331.0
2017-11-29,48.95,49.45,48.95,49.25,659088.0,0.0,1.0,48.95,49.45,48.95,49.25,659088.0
2017-11-28,47.7,49.0,47.425,48.85,685506.0,0.0,1.0,47.7,49.0,47.425,48.85,685506.0
2017-11-27,47.1,47.6,47.05,47.45,561093.0,0.0,1.0,47.1,47.6,47.05,47.45,561093.0
2017-11-24,47.4,47.5,46.75,47.0,124839.0,0.0,1.0,47.4,47.5,46.75,47.0,124839.0
2017-11-22,47.5,47.55,46.9,47.0,270225.0,0.0,1.0,47.5,47.55,46.9,47.0,270225.0
2017-11-21,46.75,47.35,46.75,47.35,650637.0,0.0,1.0,46.75,47.35,46.75,47.35,650637.0
2017-11-20,46.2,46.75,45.975,46.55,431070.0,0.0,1.0,46.2,46.75,45.975,46.55,431070.0
2017-11-17,45.65,46.4,45.45,46.0,501843.0,0.0,1.0,45.65,46.4,45.45,46.0,501843.0
2017-11-16,44.95,46.025,44.75,45.95,555061.0,0.0,1.0,44.95,46.025,44.75,45.95,555061.0
2017-11-15,45.05,45.575,44.725,44.85,583477.0,0.0,1.0,45.05,45.575,44.725,44.85,583477.0
2017-11-14,46.5,46.75,45.5,45.55,698856.0,0.0,1.0,46.5,46.75,45.5,45.55,698856.0
2017-11-13,46.25,47.4,46.15,46.75,858708.0,0.0,1.0,46.25,47.4,46.15,46.75,858708.0
2017-11-10,46.2,46.75,45.9,46.65,489702.0,0.0,1.0,46.2,46.75,45.9,46.65,489702.0
2017-11-09,45.95,46.3,45.55,46.2,614766.0,0.0,1.0,45.95,46.3,45.55,46.2,614766.0
2017-11-07,47.05,47.2535,46.6,46.9,418276.0,0.0,1.0,47.05,47.2535,46.6,46.9,418276.0
2017-11-06,46.7,47.15,46.7,47.15,512207.0,0.0,1.0,46.7,47.15,46.7,47.15,512207.0
2017-11-03,46.65,46.9,46.25,46.65,703981.0,0.0,1.0,46.65,46.9,46.25,46.65,703981.0
2017-11-02,46.6,47.1,46.1,46.7,1119231.0,0.0,1.0,46.6,47.1,46.1,46.7,1119231.0
2017-11-01,47.8,47.85,46.075,46.55,813324.0,0.0,1.0,47.8,47.85,46.075,46.55,813324.0
2017-10-31,47.25,47.5,46.85,47.15,510246.0,0.0,1.0,47.25,47.5,46.85,47.15,510246.0
2017-10-30,47.75,48.05,46.9,47.0,609770.0,0.0,1.0,47.75,48.05,46.9,47.0,609770.0
2017-10-27,48.8,48.92,47.75,47.9,853985.0,0.0,1.0,48.8,48.92,47.75,47.9,853985.0
2017-10-26,49.1,49.15,48.25,48.75,751585.0,0.0,1.0,49.1,49.15,48.25,48.75,751585.0
2017-10-25,53.1,53.1,48.9,49.1,942848.0,0.0,1.0,53.1,53.1,48.9,49.1,942848.0
